Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[252]    0.0    0.00    0.00     576         dsytrd_ [252]
                0.00    0.00     576/576         dsytd2_ [253]
                0.00    0.00     576/164441      lsame_ [208]
                0.00    0.00     576/4032        ilaenv_ [364]
-----------------------------------------------
                0.00    0.00     576/576         dsytrd_ [252]
[253]    0.0    0.00    0.00     576         dsytd2_ [253]
                0.00    0.00    3264/3264        dlarfg_ [278]
                0.00    0.00    2064/2064        dsymv_ [285]
                0.00    0.00    2064/5328        dsyr2_ [273]
                0.00    0.00     576/164441      lsame_ [208]
                0.00    0.00    2064/5904        ddot_ [360]
                0.00    0.00    2064/8592        daxpy_ [354]
-----------------------------------------------
                                   6             apply_m_Asl [254]
                0.00    0.00      12/3284        separate_matrix [303]
                0.00    0.00    1034/3284        apply_QQt [192]
                0.00    0.00    1040/3284        sum [281]
                0.00    0.00    1198/3284        jl_crs_setup [134]
[254]    0.0    0.00    0.00    3284+6       apply_m_Asl [254]
                0.00    0.00       6/14770       jl_sortp_ui [57]
                0.00    0.00       3/8512        jl_sarray_permute_ [120]
                0.00    0.00    5898/219616      jl_tensor_dot [340]
                0.00    0.00       3/8512        jl_sarray_permute_buf_ [355]
                                   6             apply_m_Asl [254]
-----------------------------------------------
                0.00    0.00       1/1           h1mg_setup_ [76]
[255]    0.0    0.00    0.00       1         mg_set_gb_ [255]
                0.00    0.00     128/128         mg_intp_gfc_e_ [272]
                0.00    0.00     128/128         mg_intp_fc_e_ [291]
                0.00    0.00     256/256         mg_scale_mass_ [301]
                0.00    0.00      64/28096941     copy_ [70]
                0.00    0.00      64/64          gxfer_e_ [430]
-----------------------------------------------
                0.00    0.00       1/1           readat_ [235]
[256]    0.0    0.00    0.00       1         rdbdry_ [256]
                0.00    0.00       1/21504       rzero_ [23]
                0.00    0.00       1/159         blank_ [421]
                0.00    0.00       1/16          capit_ [455]
                0.00    0.00       1/268         indx1_ [412]
-----------------------------------------------
                0.00    0.00       1/1           readat_ [235]
[257]    0.0    0.00    0.00       1         rdcurve_ [257]
                0.00    0.00       1/21504       rzero_ [23]
                0.00    0.00       1/159         blank_ [421]
-----------------------------------------------
                0.00    0.00       1/1           readat_ [235]
[258]    0.0    0.00    0.00       1         rdmatp_ [258]
                0.00    0.00       1/21504       rzero_ [23]
                0.00    0.00       2/30          bcast_ [442]
                0.00    0.00       1/16          izero_ [456]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [59]
[259]    0.0    0.00    0.00       1         setvar_ [259]
                0.00    0.00       1/21504       rzero_ [23]
                0.00    0.00       1/1           full_restart_ [522]
                0.00    0.00       1/1           setchar_ [559]
-----------------------------------------------
                0.00    0.00      14/14          shared_ids [172]
[260]    0.0    0.00    0.00      14         jl_comm_scan [260]
                0.00    0.00      14/170         jl_gs_init_array [202]
                0.00    0.00      42/42          jl_gs_gather_array [436]
-----------------------------------------------
                0.00    0.00     576/576         dsygv_ [160]
[261]    0.0    0.00    0.00     576         dpotrf_ [261]
                0.00    0.00     576/576         dpotf2_ [262]
                0.00    0.00     576/164441      lsame_ [208]
                0.00    0.00     576/4032        ilaenv_ [364]
-----------------------------------------------
                0.00    0.00     576/576         dpotrf_ [261]
[262]    0.0    0.00    0.00     576         dpotf2_ [262]
                0.00    0.00    3264/5328        dgemv_ [249]
                0.00    0.00     576/164441      lsame_ [208]
                0.00    0.00    3840/5904        ddot_ [360]
                0.00    0.00    3264/11856       dscal_ [352]
-----------------------------------------------
                0.00    0.00     228/511         get_edge [268]
                0.00    0.00     283/511         findpt_face [248]
[263]    0.0    0.00    0.00     511         get_face [263]
                0.00    0.00      71/71          compute_face_data_tr [274]
                0.00    0.00     112/112         compute_face_data_rs [292]
                0.00    0.00      94/94          compute_face_data_st [427]
-----------------------------------------------
                0.00    0.00       1/1           setics_ [157]
[264]    0.0    0.00    0.00       1         set_convect_new_ [264]
                0.00    0.00     192/8835072     intp_rstd_ [15]
                0.00    0.00       1/6001        set_dealias_rx_ [188]
-----------------------------------------------
                0.00    0.00     576/576         dsyev_ [170]
[265]    0.0    0.00    0.00     576         dorgtr_ [265]
                0.00    0.00     576/576         dorgql_ [271]
                0.00    0.00     576/164441      lsame_ [208]
                0.00    0.00     576/4032        ilaenv_ [364]
-----------------------------------------------
                0.00    0.00       1/1           set_overlap_ [69]
[266]    0.0    0.00    0.00       1         load_semhat_weighted_ [266]
                0.00    0.00       1/6           semhat_ [231]
                0.00    0.00       1/1           do_semhat_weight_ [519]
-----------------------------------------------
                0.00    0.00       4/6436        dlartg_ [313]
                0.00    0.00    1152/6436        dsyev_ [170]
                0.00    0.00    1152/6436        dsteqr_ [177]
                0.00    0.00    4128/6436        dlarfg_ [278]
[267]    0.0    0.00    0.00    6436         dlamch_ [267]
                0.00    0.00   11385/164441      lsame_ [208]
                0.00    0.00       1/1           dlamc2_ [517]
-----------------------------------------------
                0.00    0.00     141/141         findpt_edge [247]
[268]    0.0    0.00    0.00     141         get_edge [268]
                0.00    0.00     228/511         get_face [263]
                0.00    0.00     684/173440067     mxf6_ [5]
                0.00    0.00     684/170082307     mxm_ [67]
                0.00    0.00     684/171234307     mxmf2_ [68]
                0.00    0.00     684/5280        jl_tensor_mtxm [361]
-----------------------------------------------
                0.00    0.00    3264/3264        dorg2l_ [270]
[269]    0.0    0.00    0.00    3264         dlarf_ [269]
                0.00    0.00    2064/5328        dgemv_ [249]
                0.00    0.00    3264/164441      lsame_ [208]
                0.00    0.00    2064/2064        dger_ [373]
-----------------------------------------------
                0.00    0.00     576/576         dorgql_ [271]
[270]    0.0    0.00    0.00     576         dorg2l_ [270]
                0.00    0.00    3264/3264        dlarf_ [269]
                0.00    0.00    3264/11856       dscal_ [352]
-----------------------------------------------
