Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    2001/8624        jl_findpts_3 [51]
                0.00    0.00    2002/8624        jl_findpts_local_3 [69]
[142]    0.0    0.02    0.00    8624         jl_sarray_permute_ [142]
-----------------------------------------------
                                                 <spontaneous>
[143]    0.0    0.02    0.00                 full2face_ [143]
-----------------------------------------------
                0.00    0.00       1/6070        gs_free_ [268]
                0.00    0.00       2/6070        gs_op_many_ [210]
                0.00    0.00      67/6070        gs_op_ [246]
                0.02    0.00    6000/6070        gs_op_fields_ [134]
[144]    0.0    0.02    0.00    6070         fgs_check_handle [144]
-----------------------------------------------
                0.00    0.02       1/1           nek_init_ [56]
[145]    0.0    0.00    0.02       1         setics_ [145]
                0.01    0.00      13/20800       rzero_ [12]
                0.00    0.00       1/1           vec_dssum_ [221]
                0.00    0.00       1/2           dsavg_ [216]
                0.00    0.00       1/30          dssum_ [133]
                0.00    0.00       1/1           set_convect_new_ [241]
                0.00    0.00      11/27          glmin_ [275]
                0.00    0.00      11/2027        glmax_ [258]
                0.00    0.00       1/579221      col2_ [84]
                0.00    0.00       5/6           glamax_ [284]
                0.00    0.00       2/2021        glsum_ [259]
                0.00    0.00       2/2           nekuic_ [499]
                0.00    0.00       2/2250        nekgsync_ [338]
                0.00    0.00       1/1           slogic_ [553]
                0.00    0.00       1/1           restart_ [546]
                0.00    0.00       1/31          rone_ [433]
                0.00    0.00       1/1           setup_convect_ [552]
                0.00    0.00       1/1           opdssum_ [542]
                0.00    0.00       1/1           opcolv_ [541]
-----------------------------------------------
                0.00    0.01       1/1           nek_init_ [56]
[146]    0.0    0.00    0.01       1         initdat_ [146]
                0.01    0.00      13/20800       rzero_ [12]
                0.00    0.00       1/160         blank_ [409]
-----------------------------------------------
                0.00    0.01       2/2           crs_setup_ [148]
[147]    0.0    0.00    0.01       2         jl_crs_setup [147]
                0.00    0.01       2/2           jl_gs_setup [172]
                0.00    0.00       4/71          jl_gs [118]
                0.00    0.00      14/14          jl_sortv_ull [238]
                0.00    0.00     414/414         apply_QQt [240]
                0.00    0.00    1102/2646        apply_m_Asl [233]
                0.00    0.00     414/414         sum [254]
                0.00    0.00       2/14938       jl_sortp_ui [65]
                0.00    0.00     414/96966       jl_tensor_dot [159]
                0.00    0.00       2/18290       jl_sortp_ull [100]
                0.00    0.00       2/8624        jl_sarray_permute_ [142]
                0.00    0.00       2/2           separate_matrix [269]
                0.00    0.00     528/528         jl_sparse_cholesky_solve [376]
                0.00    0.00     414/414         apply_p_Als [379]
                0.00    0.00       2/3           jl_gs_free [489]
                0.00    0.00       2/8624        jl_sarray_permute_buf_ [317]
                0.00    0.00       2/2           jl_sparse_cholesky_factor [497]
-----------------------------------------------
                0.00    0.01       1/1           set_up_h1_crs_ [122]
[148]    0.0    0.00    0.01       1         crs_setup_ [148]
                0.00    0.01       2/2           jl_crs_setup [147]
-----------------------------------------------
                0.00    0.01       1/1           set_up_h1_crs_ [122]
[149]    0.0    0.00    0.01       1         get_local_crs_galerkin_ [149]
                0.00    0.01       8/27          axhelm_ [121]
                0.00    0.00     256/14347305     copy_ [73]
                0.00    0.00       8/8           gen_crs_basis_ [272]
                0.00    0.00    2048/2048        vlsc2_ [339]
-----------------------------------------------
                0.00    0.00       1/3           gengeom_ [97]
                0.01    0.00       2/3           geom_reset_ [109]
[150]    0.0    0.01    0.00       3         sfastax_ [150]
                0.00    0.00       3/20800       rzero_ [12]
-----------------------------------------------
                0.00    0.01       2/2           nek_init_ [56]
[151]    0.0    0.00    0.01       2         vrdsmsh_ [151]
                0.00    0.01      14/16          dsop_ [152]
                0.00    0.00       2/30          dssum_ [133]
                0.00    0.00      12/579221      col2_ [84]
                0.00    0.00      14/14347305     copy_ [73]
                0.00    0.00       6/2027        glmax_ [258]
                0.00    0.00       6/27          glmin_ [275]
                0.00    0.00       2/6169        gop_ [247]
                0.00    0.00       2/54          iglsum_ [276]
                0.00    0.00     192/1920        vlmax_ [351]
                0.00    0.00     192/1632        vlmin_ [355]
                0.00    0.00      48/88          facev_ [417]
                0.00    0.00      14/14          sub2_ [455]
                0.00    0.00       4/31          rone_ [433]
-----------------------------------------------
                0.00    0.00       2/16          bcmask_ [204]
                0.00    0.01      14/16          vrdsmsh_ [151]
[152]    0.0    0.00    0.01      16         dsop_ [152]
                0.00    0.01      16/71          jl_gs [118]
                0.00    0.00      16/67          gs_op_ [246]
                0.00    0.00      16/2250        nekgsync_ [338]
-----------------------------------------------
                0.00    0.01       1/1           setup_cmt_commo_ [138]
[153]    0.0    0.00    0.01       1         setup_cmt_gs_ [153]
                0.00    0.01       1/13          gs_setup_ [93]
                0.00    0.00       1/13          set_vert_ [190]
                0.00    0.00       1/1           iface_vert_int8cmt_ [521]
-----------------------------------------------
                0.00    0.01       1/1           jl_findpts_local_setup_3 [139]
[154]    0.0    0.00    0.01       1         jl_obbox_calc_3 [154]
                0.00    0.01    1152/1152        jl_lob_bnd_2 [161]
                0.00    0.00     288/288         tensor_ig3 [251]
                0.00    0.00     192/192         bbox_3_tfm [404]
                0.00    0.00     192/192         copy_strided [406]
                0.00    0.00       3/9           jl_gll_lag_size [470]
                0.00    0.00       3/9           jl_gll_lag_setup [469]
                0.00    0.00       3/23696       gll_lag_06 [313]
                0.00    0.00       3/3           jl_lob_bnd_setup [490]
-----------------------------------------------
                0.01    0.00       1/1           findpts_setup_ [128]
[155]    0.0    0.01    0.00       1         hash_build_3 [155]
                0.00    0.00       1/4031        jl_sarray_transfer_ [77]
                0.00    0.00       1/14938       jl_sortp_ui [65]
                0.00    0.00       1/8624        jl_sarray_permute_ [142]
                0.00    0.00       3/8389        jl_crystal_router [318]
                0.00    0.00       3/315         jl_comm_allreduce [385]
                0.00    0.00       1/6007        array_init_ [325]
                0.00    0.00       1/8009        smalloc [320]
                0.00    0.00       1/8624        jl_sarray_permute_buf_ [317]
-----------------------------------------------
                0.00    0.01       5/5           outfld_ [157]
[156]    0.0    0.00    0.01       5         mfo_outfld_ [156]
