Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/15106       jl_sortp_ui [79]
                0.00    0.00       3/8389        jl_crystal_router [154]
                0.00    0.00       1/8736        jl_sarray_permute_ [133]
                0.00    0.00       3/315         jl_comm_allreduce [403]
                0.00    0.00       1/6007        array_init_ [350]
                0.00    0.00       1/8009        smalloc [348]
                0.00    0.00       1/8736        jl_sarray_permute_buf_ [347]
-----------------------------------------------
                0.00    0.00       1/5           setup_topo_ [137]
                0.00    0.00       1/5           set_proc_map_ [249]
                0.00    0.00       1/5           h1mg_setup_dssum_ [108]
                0.00    0.00       1/5           hsmg_setup_dssum_ [119]
                0.00    0.00       1/5           get_vertex_ [298]
[287]    0.0    0.00    0.00       5         get_vert_ [287]
                0.00    0.00       1/1           get_vert_map_ [288]
-----------------------------------------------
                0.00    0.00       1/1           get_vert_ [287]
[288]    0.0    0.00    0.00       1         get_vert_map_ [288]
                0.00    0.00       1/41          crystal_ituple_transfer_ [228]
                0.00    0.00       1/1           crystal_ituple_sort_ [299]
                0.00    0.00       1/8736        jl_sarray_permute_ [133]
                0.00    0.00      16/8279121     icopy_ [82]
                0.00    0.00       3/2074        iglmax_ [295]
                0.00    0.00       1/2250        nekgsync_ [358]
                0.00    0.00       1/30          bcast_ [445]
                0.00    0.00       1/1           assign_gllnid_ [508]
                0.00    0.00       1/8736        jl_sarray_permute_buf_ [347]
-----------------------------------------------
                0.00    0.00       1/1           h1mg_setup_ [66]
[289]    0.0    0.00    0.00       1         mg_set_h1_ [289]
                0.00    0.00       2/4           hsmg_intp_fc_ [280]
                0.00    0.00       1/8248931     copy_ [76]
-----------------------------------------------
                0.00    0.00       1/1           h1mg_setup_ [66]
[290]    0.0    0.00    0.00       1         mg_set_h2_ [290]
                0.00    0.00       2/4           hsmg_intp_fc_ [280]
                0.00    0.00       1/8248931     copy_ [76]
-----------------------------------------------
                0.00    0.00       1/2027        setup_topo_ [137]
                0.00    0.00       3/2027        esteig_ [241]
                0.00    0.00       3/2027        domain_size_ [240]
                0.00    0.00       3/2027        rescale_x_ [239]
                0.00    0.00       6/2027        vrdsmsh_ [149]
                0.00    0.00      11/2027        setics_ [124]
                0.00    0.00    2000/2027        compute_cfl_ [51]
[291]    0.0    0.00    0.00    2027         glmax_ [291]
                0.00    0.00    2027/6169        gop_ [277]
-----------------------------------------------
                0.00    0.00       2/2021        dofcnt_ [319]
                0.00    0.00       2/2021        setics_ [124]
                0.00    0.00       5/2021        mfo_outfld_ [306]
                0.00    0.00      12/2021        volume_ [312]
                0.00    0.00    2000/2021        userchk_ [11]
[292]    0.0    0.00    0.00    2021         glsum_ [292]
                0.00    0.00    2021/6169        gop_ [277]
-----------------------------------------------
                0.00    0.00      32/32          mg_set_gb_ [146]
[293]    0.0    0.00    0.00      32         mg_intp_fc_e_ [293]
                0.00    0.00      96/52552334     mxf6_ [6]
                0.00    0.00     160/50248894     mxm_ [63]
                0.00    0.00     160/52552894     mxmf2_ [64]
-----------------------------------------------
                0.00    0.00       1/2130        set_proc_map_ [249]
                0.00    0.00       1/2130        iglmin_ [330]
                0.00    0.00      54/2130        iglsum_ [305]
                0.00    0.00    2074/2130        iglmax_ [295]
[294]    0.0    0.00    0.00    2130         igop_ [294]
                0.00    0.00    2130/8279121     icopy_ [82]
-----------------------------------------------
                0.00    0.00       1/2074        rdout_ [332]
                0.00    0.00       1/2074        rdicdf_ [331]
                0.00    0.00       1/2074        mapelpr_ [248]
                0.00    0.00       1/2074        vprops_ [333]
                0.00    0.00       2/2074        chk_nel_ [326]
                0.00    0.00       3/2074        h1mg_setup_mask_ [232]
                0.00    0.00       3/2074        hsmg_setup_fast_ [61]
                0.00    0.00       3/2074        get_vert_map_ [288]
                0.00    0.00       5/2074        hsmg_setup_mask_ [219]
                0.00    0.00      20/2074        gbtuple_rank_ [223]
                0.00    0.00      33/2074        setvert3d_ [222]
                0.00    0.00    2001/2074        interp_u_for_adv_ [17]
[295]    0.0    0.00    0.00    2074         iglmax_ [295]
                0.00    0.00    2074/2130        igop_ [294]
-----------------------------------------------
                0.00    0.00     421/421         jl_crs_setup [182]
[296]    0.0    0.00    0.00     421         apply_QQt [296]
                0.00    0.00    1348/2811        apply_m_Asl [284]
-----------------------------------------------
                0.00    0.00      17/17          get_face [276]
[297]    0.0    0.00    0.00      17         compute_face_data_rs [297]
                0.00    0.00      51/52552334     mxf6_ [6]
                0.00    0.00      51/50248894     mxm_ [63]
                0.00    0.00      51/52552894     mxmf2_ [64]
-----------------------------------------------
                0.00    0.00       1/1           set_up_h1_crs_ [118]
[298]    0.0    0.00    0.00       1         get_vertex_ [298]
                0.00    0.00       1/5           get_vert_ [287]
-----------------------------------------------
                0.00    0.00       1/1           get_vert_map_ [288]
[299]    0.0    0.00    0.00       1         crystal_ituple_sort_ [299]
                0.00    0.00       1/15106       jl_sortp_ui [79]
-----------------------------------------------
                0.00    0.00     421/421         jl_crs_setup [182]
[300]    0.0    0.00    0.00     421         sum [300]
                0.00    0.00     415/2811        apply_m_Asl [284]
-----------------------------------------------
                0.00    0.00       1/1           set_up_h1_crs_ [118]
[301]    0.0    0.00    0.00       1         gs_free_ [301]
                0.00    0.00       1/6070        fgs_check_handle [136]
                0.00    0.00       1/3           jl_gs_free [495]
-----------------------------------------------
                0.00    0.00      16/48          linquad_ [127]
                0.00    0.00      32/48          xyzlin_ [128]
[302]    0.0    0.00    0.00      48         tensr3_ [302]
                0.00    0.00     192/50248894     mxm_ [63]
